251	0	4.0	1308614400
933	0	5.0	1402272000
1194	0	4.0	1336176000
771	0	5.0	1373846400
1598	0	5.0	1375660800
822	0	5.0	1350518400
360	1	5.0	1333152000
681	1	5.0	1389052800
27	1	4.0	1386892800
741	1	4.0	1376697600
654	2	5.0	1372982400
1616	2	5.0	1402358400
432	2	5.0	1382054400
358	2	5.0	1369094400
1194	2	5.0	1353715200
976	2	5.0	1400976000
1597	2	5.0	1372809600
1068	3	4.0	1333584000
869	3	5.0	1395705600
996	3	5.0	1402963200
1683	3	5.0	1257552000
677	3	5.0	1355961600
1467	3	5.0	1326067200
592	3	5.0	1394928000
762	3	2.0	1387843200
264	4	4.0	1403222400
1655	4	3.0	1183420800
175	4	4.0	1209081600
160	4	3.0	1375401600
196	4	2.0	1307577600
1627	4	5.0	963273600
1262	4	5.0	1365724800
818	4	5.0	1338595200
500	5	3.0	1152748800
892	5	5.0	1370563200
1346	5	5.0	1375488000
1558	5	5.0	1379462400
1624	5	1.0	1373500800
75	5	5.0	1354060800
852	5	1.0	1078099200
331	5	5.0	1398211200
132	5	4.0	1369008000
823	6	5.0	1372291200
739	6	5.0	1311811200
48	6	3.0	1367712000
1575	6	5.0	1374624000
255	6	5.0	1374019200
1191	6	5.0	1374969600
87	6	5.0	1347321600
898	7	5.0	1335225600
730	7	5.0	1178323200
1402	7	5.0	1368662400
1651	7	4.0	1331856000
1323	7	5.0	1388880000
342	7	5.0	957398400
1297	7	5.0	1308873600
218	7	5.0	1369094400
1218	7	5.0	1370304000
440	8	5.0	988156800
1208	8	5.0	1404000000
1089	8	5.0	1399852800
398	8	5.0	1331596800
515	8	5.0	1387065600
651	8	5.0	1385510400
1476	9	4.0	1405728000
603	9	5.0	1345939200
1642	9	4.0	1276732800
440	9	5.0	986256000
441	9	5.0	1365552000
732	9	5.0	1368316800
10	9	5.0	1375488000
938	9	5.0	1356998400
706	9	5.0	1351468800
1499	9	5.0	1381536000
80	9	5.0	1307664000
685	9	4.0	1399161600
1045	9	4.0	1374105600
666	9	5.0	1401926400
1163	9	4.0	1380844800
175	9	5.0	1243987200
1173	9	5.0	1402099200
1548	9	3.0	1362960000
1359	9	5.0	1372032000
498	9	5.0	1375488000
546	9	4.0	1338940800
1252	9	5.0	1373760000
292	9	5.0	1386201600
637	9	5.0	1368489600
1111	10	5.0	1250553600
702	10	4.0	1398297600
969	10	3.0	1215388800
795	10	3.0	1164240000
520	10	5.0	1372636800
1326	10	3.0	1225843200
1309	10	5.0	1370649600
1074	10	5.0	1377129600
1082	10	4.0	1373241600
1399	10	5.0	1404864000
1282	10	1.0	1380758400
76	10	5.0	1389484800
995	10	1.0	1248048000
822	10	4.0	1369612800
736	10	5.0	1371513600
733	10	4.0	1398384000
904	10	3.0	1258329600
775	10	4.0	1378339200
367	10	4.0	1376611200
1473	10	3.0	1384041600
170	10	2.0	1362441600
1145	10	5.0	1385856000
713	10	5.0	1387670400
927	10	3.0	1250294400
446	10	3.0	1374105600
297	10	4.0	1379030400
68	10	5.0	1370044800
132	10	3.0	1386720000
1598	11	5.0	1370131200
1683	11	3.0	1320796800
75	11	5.0	1350604800
291	12	5.0	1399939200
869	12	5.0	1399939200
534	12	5.0	1271721600
1310	12	5.0	1397001600
703	12	5.0	1269648000
1564	12	5.0	1403049600
1534	12	2.0	1395360000
126	13	3.0	1366070400
681	13	4.0	1372636800
1626	13	3.0	1274227200
1541	13	4.0	1367020800
1574	13	5.0	1275436800
297	13	3.0	1371859200
1121	14	5.0	1105920000
1627	14	4.0	954892800
898	15	3.0	1339113600
333	15	4.0	1364860800
1214	15	5.0	1403568000
906	15	5.0	1239062400
324	15	2.0	1125792000
976	15	4.0	1214006400
796	15	2.0	1079222400
