531	2	5.0	1379548800
623	3	4.0	1403740800
898	4	4.0	1340150400
838	5	5.0	1378166400
373	7	5.0	1402272000
438	7	5.0	1024790400
909	9	5.0	1389312000
216	9	5.0	1308355200
570	9	5.0	1400371200
3	10	5.0	1388188800
802	10	4.0	1373241600
1582	10	5.0	1245283200
543	10	5.0	1376956800
471	10	5.0	1368576000
997	10	5.0	1217980800
306	10	4.0	1220054400
59	10	5.0	1279756800
932	11	4.0	1318204800
1074	12	5.0	1393372800
377	13	5.0	1209340800
315	14	5.0	1246838400
929	14	4.0	1308355200
1519	15	1.0	1404259200
216	15	2.0	1274918400
1655	15	5.0	1177372800
110	15	5.0	1233619200
416	15	1.0	1369094400
342	15	5.0	1060128000
157	16	2.0	1369094400
1006	16	5.0	1312070400
1338	19	5.0	1359590400
259	20	5.0	1381276800
427	20	5.0	1361836800
808	21	5.0	1379980800
965	22	5.0	1229299200
46	23	4.0	1367971200
1008	23	4.0	1217808000
123	25	5.0	1238976000
1270	26	5.0	1168300800
747	27	5.0	1356307200
127	27	5.0	1372550400
39	27	5.0	1400976000
1048	28	4.0	1182816000
101	28	3.0	1338076800
384	30	5.0	1328140800
513	30	5.0	1121817600
1000	30	5.0	1163030400
298	30	5.0	1357603200
324	30	4.0	1185062400
16	30	5.0	1313107200
1182	30	5.0	1243900800
849	30	4.0	1178409600
969	31	5.0	1215388800
655	31	5.0	1308873600
1495	31	1.0	1382745600
808	32	5.0	1356048000
897	32	5.0	1398643200
1681	33	5.0	1352332800
446	33	5.0	1402790400
586	34	3.0	1337644800
366	36	1.0	1339545600
222	37	5.0	1393113600
0	37	1.0	1347148800
1395	37	5.0	1261353600
1566	38	4.0	1317772800
839	38	5.0	1401926400
1174	40	5.0	1376438400
1059	41	5.0	1336435200
1502	41	1.0	1207526400
603	44	5.0	1365897600
20	45	5.0	1306022400
783	45	5.0	1402444800
1194	45	5.0	1323043200
169	45	5.0	1333411200
1343	45	3.0	1218153600
818	45	5.0	1334016000
712	46	5.0	1283904000
203	46	5.0	1398729600
166	46	5.0	1373068800
1648	46	5.0	1385942400
1276	46	4.0	1347408000
868	47	5.0	1372291200
1544	47	5.0	1262217600
1120	47	5.0	1356652800
773	47	5.0	1387843200
709	47	5.0	1387065600
1562	48	2.0	1368748800
185	48	5.0	1393113600
1486	49	5.0	1339545600
336	49	5.0	1176940800
1651	49	4.0	1376784000
1637	50	3.0	1372204800
863	50	3.0	1221436800
175	50	2.0	1186444800
333	51	5.0	1359936000
286	52	4.0	1200960000
1684	53	1.0	1344470400
1504	54	5.0	1371168000
1153	54	5.0	1383868800
1233	55	2.0	1341532800
932	55	1.0	1254700800
1565	55	5.0	1400716800
560	56	5.0	1343088000
1564	56	5.0	1374105600
1259	58	5.0	1122508800
1280	59	5.0	1200182400
1290	59	5.0	1164672000
540	60	5.0	1126915200
285	61	5.0	1214697600
1198	61	5.0	1188000000
1048	61	5.0	1113264000
1290	61	5.0	1050883200
1618	62	5.0	1356825600
1372	62	5.0	1370304000
83	62	5.0	1309737600
1209	63	5.0	1266192000
430	64	5.0	1217980800
128	64	2.0	1334016000
1188	64	5.0	1346198400
107	65	2.0	1258416000
676	65	5.0	1194048000
242	66	4.0	1380499200
1038	66	3.0	1377993600
1540	66	3.0	1378857600
957	66	1.0	1378771200
844	66	3.0	1381795200
253	66	3.0	1381795200
1273	66	3.0	1380067200
169	66	3.0	1379721600
1153	67	4.0	1370908800
479	68	5.0	1308182400
26	70	1.0	1213660800
37	71	5.0	1182729600
1329	72	5.0	1241222400
201	73	5.0	1347580800
487	73	2.0	1382918400
1567	74	4.0	1380585600
1605	74	5.0	1373932800
962	74	4.0	1331596800
858	74	5.0	1216944000
560	75	5.0	1400371200
1609	75	5.0	1333411200
105	75	5.0	1400025600
501	76	4.0	1245024000
543	76	5.0	1378857600
1608	76	5.0	1389052800
698	78	4.0	1383696000
664	78	5.0	1380585600
1591	78	5.0	1313884800
331	78	5.0	1348185600
1503	79	5.0	1355788800
1206	80	5.0	1336348800
1043	80	5.0	1376265600
872	80	4.0	1149811200
942	81	4.0	1371772800
1089	81	5.0	1372204800
1308	81	4.0	1373932800
386	81	3.0	1366848000
263	81	5.0	1368144000
408	81	4.0	1368662400
218	81	4.0	1366416000
281	81	1.0	1307318400
290	81	5.0	1288137600
39	82	4.0	1282953600
1518	85	5.0	1371859200
1334	86	4.0	1391817600
76	86	4.0	1355097600
1091	87	4.0	1375401600
554	87	5.0	1399680000
1213	89	5.0	1315958400
934	89	5.0	1306972800
347	89	5.0	1372896000
471	91	5.0	1368748800
384	92	5.0	1369440000
1114	92	5.0	1364515200
1426	92	4.0	1371945600
1391	92	5.0	1370304000
1038	92	5.0	1369180800
1284	92	3.0	1371427200
472	92	4.0	1372291200
1308	92	4.0	1373846400
972	92	5.0	1372118400
582	92	5.0	1367539200
999	92	3.0	1368144000
435	92	5.0	1372118400
586	93	5.0	1337644800
756	93	2.0	1251590400
1408	95	5.0	1386201600
1369	95	5.0	1188000000
1557	96	5.0	1355788800
617	96	5.0	1353456000
462	97	4.0	1391472000
990	97	5.0	1371513600
563	98	5.0	1368403200
772	98	5.0	1367712000
283	100	4.0	1193961600
1465	100	3.0	1222819200
1401	100	3.0	1336176000
1037	101	4.0	1221955200
1008	101	5.0	1278374400
1590	101	5.0	1308268800
589	102	5.0	1358899200
458	102	3.0	1237852800
166	102	5.0	1373068800
81	103	5.0	1361491200
421	104	5.0	1351900800
1010	104	5.0	1382572800
166	104	4.0	1373068800
1367	104	5.0	1373241600
729	105	4.0	1168560000
1423	105	2.0	1395360000
540	105	5.0	1124668800
214	106	4.0	1306281600
1299	106	5.0	1188172800
1454	106	5.0	1389312000
1645	107	5.0	1372636800
802	108	4.0	1372809600
1148	109	5.0	1365811200
781	112	5.0	1309737600
1218	112	4.0	1370304000
698	113	5.0	1344988800
741	113	5.0	1376697600
413	114	5.0	1382572800
501	116	5.0	1277510400
541	118	3.0	1277164800
492	118	3.0	1253836800
372	118	1.0	1306800000
454	119	2.0	1368057600
514	119	4.0	1399939200
1050	120	5.0	1311984000
798	120	5.0	1363305600
1162	121	3.0	1374796800
1018	121	5.0	1170460800
590	122	5.0	1404604800
1167	124	5.0	1358294400
1620	124	5.0	1360972800
1612	126	5.0	1365033600
822	126	3.0	1395792000
745	126	5.0	1374192000
1576	126	5.0	1401321600
638	128	4.0	1219795200
1614	129	5.0	1364688000
163	129	5.0	1361750400
536	129	3.0	1363305600
1339	129	5.0	1362009600
1049	129	3.0	1363737600
230	129	4.0	1368576000
433	129	3.0	1362441600
56	129	4.0	1363132800
38	131	5.0	1334016000
137	132	5.0	1202428800
1150	132	5.0	1190419200
1245	135	5.0	1367625600
1185	135	4.0	1376179200
1610	139	5.0	1379030400
1124	139	5.0	1383609600
1597	139	5.0	1374364800
10	140	3.0	1354060800
183	141	3.0	1288483200
1292	141	1.0	1228435200
1356	142	2.0	1281484800
510	142	4.0	1179187200
1451	142	1.0	1375488000
1405	143	3.0	1173139200
1436	143	5.0	1348531200
448	144	1.0	1331164800
650	144	5.0	1313280000
782	145	5.0	1380672000
1191	145	5.0	1374969600
1641	145	5.0	1313798400
612	146	1.0	1368057600
1428	146	2.0	1388966400
1037	147	4.0	1221955200
332	148	5.0	1120176000
539	148	3.0	1341273600
543	149	5.0	1195257600
1252	149	4.0	1274745600
1047	150	5.0	1393372800
696	150	5.0	1367798400
1405	151	4.0	1405468800
1612	152	4.0	1398211200
726	152	5.0	1401062400
1273	153	5.0	1305936000
152	154	5.0	1389052800
1390	154	5.0	1356912000
3	157	3.0	1371340800
225	157	4.0	1358121600
1411	157	5.0	1376524800
734	157	3.0	1382659200
846	159	5.0	1332201600
1091	159	4.0	1390262400
952	159	5.0	1353456000
347	160	1.0	1310083200
130	162	5.0	1353196800
921	163	5.0	1403654400
897	163	5.0	1398643200
1207	164	5.0	1400803200
156	165	4.0	1356912000
38	166	5.0	1334016000
1407	167	4.0	1343174400
1110	167	5.0	1353542400
779	167	5.0	1361404800
282	167	5.0	1353974400
1002	167	4.0	1352851200
860	167	2.0	1403654400
1144	167	1.0	1348099200
489	167	4.0	1369612800
954	167	5.0	1344556800
800	167	4.0	1338422400
1208	167	5.0	1343952000
675	167	3.0	1348617600
147	167	5.0	1366848000
96	167	4.0	1345680000
192	167	3.0	1365638400
229	167	5.0	1351036800
824	167	5.0	1368489600
357	167	4.0	1344902400
479	167	4.0	1345420800
1391	167	3.0	1344038400
226	167	4.0	1350432000
233	167	5.0	1339200000
0	167	5.0	1343606400
550	167	5.0	1349308800
529	167	5.0	1347580800
615	167	5.0	1367971200
658	167	4.0	1342656000
1264	167	4.0	1352851200
1066	167	3.0	1345075200
430	167	4.0	1343174400
428	167	4.0	1343347200
1008	167	5.0	1346371200
1286	167	4.0	1362182400
299	167	1.0	1339286400
911	167	3.0	1344988800
928	167	3.0	1344124800
104	167	4.0	1368835200
851	167	5.0	1345507200
847	167	3.0	1347062400
602	167	4.0	1350777600
133	167	4.0	1366156800
923	167	5.0	1343088000
24	167	5.0	1368403200
657	167	4.0	1343520000
1410	167	4.0	1354492800
1446	167	4.0	1348876800
1143	167	3.0	1340236800
609	167	5.0	1343260800
531	167	5.0	1360454400
293	167	2.0	1344470400
257	167	5.0	1338940800
659	167	4.0	1353024000
184	167	4.0	1345507200
821	167	3.0	1347148800
1120	167	5.0	1340496000
1271	167	5.0	1346976000
64	167	4.0	1346025600
482	167	5.0	1339200000
831	167	5.0	1344384000
1196	168	5.0	1402185600
487	169	5.0	1382918400
677	169	4.0	1389312000
1359	169	5.0	1352764800
339	170	3.0	1402963200
531	170	3.0	1398124800
1271	170	1.0	1398470400
1656	171	4.0	1393977600
1356	173	5.0	1291852800
81	176	5.0	1402012800
0	176	5.0	1401062400
25	176	5.0	1388448000
1494	176	5.0	1378857600
1627	176	5.0	1384300800
1143	178	5.0	1223683200
734	178	4.0	1390176000
751	179	5.0	1395619200
295	179	5.0	1346716800
1063	180	5.0	1393286400
197	181	3.0	1303257600
1624	182	5.0	1375315200
1097	183	4.0	1333843200
1664	185	5.0	1338422400
0	186	5.0	1400976000
372	186	5.0	1306800000
271	186	5.0	1391126400
1534	186	5.0	1389744000
1298	187	3.0	1312243200
1486	188	5.0	1398988800
756	188	5.0	1314662400
1664	189	4.0	1306454400
287	189	3.0	1311724800
226	189	1.0	1304985600
1216	189	2.0	1304640000
1321	189	5.0	1308182400
341	189	1.0	1305763200
778	189	4.0	1307923200
745	189	3.0	1309132800
294	189	3.0	1305590400
769	189	3.0	1329264000
725	189	2.0	1314144000
1247	189	5.0	1305676800
210	190	5.0	1349568000
314	190	5.0	1373241600
379	190	4.0	1400457600
270	191	5.0	1402963200
1313	191	4.0	1381449600
391	191	5.0	1398643200
871	191	5.0	1404950400
944	192	4.0	1347753600
843	193	5.0	1347580800
1541	193	5.0	1248393600
1474	193	5.0	1184371200
696	193	5.0	1285372800
1356	194	5.0	1368835200
590	194	4.0	1404604800
1159	195	5.0	1384300800
772	195	5.0	1369785600
171	195	5.0	1329004800
620	195	4.0	1401321600
1494	195	4.0	1378857600
1095	196	4.0	1376352000
1260	196	4.0	1375401600
1202	196	5.0	1376006400
898	196	4.0	1375660800
1201	196	5.0	1369785600
1098	196	4.0	1375833600
615	196	4.0	1371513600
230	196	4.0	1376265600
263	196	2.0	1371340800
1249	196	4.0	1377129600
1168	196	5.0	1375401600
435	196	5.0	1377734400
1413	196	4.0	1372032000
1250	196	5.0	1371686400
967	196	3.0	1377561600
372	198	5.0	1338854400
828	198	4.0	1387843200
1303	198	5.0	1343001600
1443	198	5.0	1191110400
328	199	5.0	1395014400
783	199	5.0	1396569600
1188	199	5.0	1346198400
620	200	4.0	1401321600
1331	201	5.0	1358467200
246	201	5.0	1394236800
1596	201	5.0	1316649600
367	202	3.0	1385078400
421	203	3.0	1361750400
1664	204	5.0	1400976000
898	204	4.0	1373328000
175	204	4.0	1356220800
1633	204	4.0	1375488000
698	206	5.0	1340409600
1114	206	5.0	1371427200
992	206	1.0	1398470400
8	207	4.0	1378080000
121	207	5.0	1400544000
857	208	5.0	1335139200
1071	208	3.0	1362355200
1397	208	3.0	1403049600
545	209	5.0	1400889600
20	209	4.0	1400457600
492	210	3.0	1260316800
1230	211	5.0	1280534400
0	211	5.0	1400198400
237	211	5.0	1346716800
1681	211	4.0	1346803200
175	211	5.0	1356480000
199	211	5.0	1380585600
371	211	5.0	1389744000
1666	212	5.0	1157932800
360	212	4.0	1342742400
626	212	5.0	1345680000
761	213	4.0	1226361600
754	213	5.0	1358035200
1519	214	5.0	1404259200
1206	214	5.0	1333411200
1202	214	5.0	1400630400
597	214	4.0	1366848000
324	214	5.0	1231977600
1648	214	1.0	1391299200
937	216	4.0	1307836800
1442	216	3.0	1365465600
1664	217	5.0	1230249600
1465	218	4.0	1227139200
0	219	1.0	1256342400
35	220	5.0	1388361600
925	220	2.0	1277683200
120	222	5.0	1396742400
1209	222	5.0	1272585600
998	222	5.0	1394582400
707	222	2.0	1363737600
617	222	5.0	1295568000
421	223	4.0	1360972800
707	223	3.0	1363478400
923	225	5.0	1253491200
927	225	3.0	1321747200
871	226	5.0	1402963200
1030	227	3.0	1367452800
230	227	2.0	1367366400
776	228	5.0	1365120000
573	228	4.0	1368662400
800	229	5.0	1345334400
1664	229	3.0	1337990400
1644	229	5.0	1348444800
96	229	4.0	1342656000
717	229	3.0	1339804800
744	229	5.0	1343260800
608	229	1.0	1362009600
1605	229	4.0	1344211200
697	229	2.0	1350950400
175	229	5.0	1338854400
1581	229	3.0	1343433600
1369	229	2.0	1339459200
1560	229	4.0	1338854400
1143	229	3.0	1340236800
1106	229	1.0	1368576000
725	229	4.0	1350432000
1247	229	1.0	1340755200
343	229	4.0	1344902400
417	229	5.0	1343088000
469	229	1.0	1344038400
831	229	2.0	1339632000
402	229	3.0	1343174400
1088	230	5.0	1380672000
1608	230	5.0	1381363200
501	231	2.0	1247443200
424	231	4.0	1303344000
931	232	5.0	1353628800
210	233	5.0	1349568000
1362	233	5.0	1365638400
371	233	5.0	1389744000
1165	234	1.0	1354579200
1188	234	5.0	1346198400
1100	235	5.0	1353456000
1120	235	5.0	1195948800
1428	236	5.0	1345680000
1202	237	3.0	1402185600
430	237	3.0	1403740800
606	237	5.0	1404259200
1578	237	2.0	1395705600
343	237	4.0	1399507200
922	238	3.0	1404604800
1277	238	4.0	1403740800
299	238	5.0	1402272000
602	238	4.0	1403308800
220	238	1.0	1284508800
396	239	4.0	1404172800
1391	239	5.0	1402185600
82	239	3.0	1404518400
752	239	3.0	1404345600
137	239	5.0	1403395200
430	239	4.0	1403654400
181	239	5.0	1395619200
1621	239	5.0	1403308800
1103	239	5.0	1403568000
424	239	4.0	1400803200
833	240	5.0	1376956800
509	241	5.0	1395100800
920	245	5.0	1366761600
1271	245	3.0	1399507200
1506	246	5.0	1311897600
6	246	5.0	1378339200
673	246	5.0	1361750400
843	246	5.0	1347840000
35	246	5.0	1355961600
1458	246	4.0	1400976000
525	247	5.0	1401408000
367	247	5.0	1390003200
1379	248	5.0	1367020800
649	249	3.0	1396656000
367	250	5.0	1390003200
1209	251	5.0	1332979200
1496	251	5.0	1334534400
192	251	4.0	1337731200
1321	251	5.0	1352937600
1635	251	4.0	1335571200
1634	251	5.0	1345075200
1028	251	4.0	1340841600
652	251	5.0	1334361600
342	251	5.0	1332892800
169	251	3.0	1335139200
218	251	3.0	1336262400
