427	0	4.0	1200528000
180	0	5.0	1375142400
4834	0	5.0	995328000
4190	0	5.0	1330819200
5508	0	5.0	971827200
1390	1	1.0	1146182400
4460	2	5.0	1036800000
180	2	5.0	1366675200
1930	2	5.0	1038355200
1463	2	5.0	1269475200
1158	2	4.0	1058832000
2713	2	5.0	1235001600
5375	2	5.0	1016668800
4334	2	5.0	1014681600
1583	2	5.0	1294358400
1415	2	5.0	1167696000
573	3	5.0	1078185600
764	3	5.0	1107216000
3378	3	5.0	1074988800
3023	3	5.0	1124496000
428	3	5.0	1059264000
2684	3	4.0	1243036800
4689	3	5.0	932774400
1382	3	5.0	1013212800
1633	3	5.0	989107200
5055	3	5.0	1107388800
1799	3	5.0	994204800
4271	3	4.0	1155168000
2202	3	2.0	979948800
789	3	5.0	1078704000
1556	3	5.0	1060214400
1703	3	5.0	988848000
3506	3	5.0	1110326400
4792	3	5.0	1144800000
1016	3	3.0	998438400
1383	3	5.0	1003536000
2978	3	5.0	1167955200
1847	3	5.0	1097971200
3463	3	5.0	999043200
1199	3	5.0	993081600
3616	3	5.0	1007856000
1538	3	5.0	1326499200
2674	3	3.0	1030665600
5289	3	5.0	1241136000
4814	3	5.0	956966400
5175	3	5.0	1239408000
4296	3	4.0	1023667200
628	4	5.0	1237507200
4350	4	5.0	1029456000
2257	4	5.0	1028332800
902	5	5.0	1178064000
2881	6	4.0	1359849600
2740	7	5.0	958953600
1808	7	5.0	1157760000
4057	9	5.0	998784000
1811	9	5.0	1037750400
4296	9	5.0	1099008000
1068	9	5.0	1025654400
3360	10	5.0	1392422400
1811	10	5.0	1037750400
4023	10	3.0	1294531200
2298	12	5.0	1298505600
951	12	4.0	1372982400
950	13	5.0	1185753600
5352	14	5.0	964396800
3602	15	5.0	1136592000
4553	15	5.0	949276800
3720	17	5.0	978998400
764	18	5.0	1109116800
950	19	5.0	1185753600
5491	19	5.0	1172880000
294	19	5.0	1169424000
2039	20	5.0	961113600
4431	20	5.0	1183766400
272	20	5.0	1036368000
844	20	4.0	985478400
293	21	5.0	1129075200
1508	22	5.0	1148860800
4469	22	5.0	1177286400
3630	23	4.0	1127433600
2094	23	4.0	1375401600
3466	23	4.0	1117497600
228	23	5.0	1190419200
164	24	5.0	1305936000
4647	24	5.0	1130025600
5425	25	5.0	1217203200
5125	25	5.0	1180915200
294	25	5.0	1157932800
3258	25	5.0	908150400
1770	25	5.0	948844800
4245	26	5.0	1067990400
5146	26	5.0	1001808000
2094	27	5.0	1166400000
293	27	5.0	1129248000
3413	28	5.0	1100995200
1227	28	5.0	1124496000
398	28	3.0	1011830400
2292	28	5.0	1025308800
50	28	5.0	994118400
3982	28	5.0	1125705600
403	28	5.0	1294185600
1781	28	3.0	979689600
2361	28	3.0	1096761600
4553	28	5.0	948412800
3297	29	5.0	1028764800
4245	29	5.0	993513600
5451	29	5.0	1127952000
478	29	5.0	1070582400
3832	32	5.0	960422400
207	32	5.0	1138838400
3787	32	5.0	1375488000
4488	32	4.0	1145491200
2945	33	5.0	1085616000
3086	33	5.0	1139356800
5121	33	5.0	1101600000
4900	34	4.0	1213747200
4635	35	5.0	1118620800
4647	35	5.0	1159056000
203	35	5.0	1160611200
1227	36	5.0	1124668800
1682	36	5.0	1139529600
4985	36	5.0	1185494400
948	36	5.0	1124668800
2521	36	4.0	1066348800
4469	36	5.0	1234310400
207	37	5.0	1188777600
2648	38	5.0	1107043200
4245	38	5.0	1058572800
2010	38	5.0	1356652800
5146	38	5.0	1001808000
1736	38	5.0	1084320000
744	39	5.0	1388534400
3127	39	4.0	945475200
5465	39	2.0	1065139200
3087	39	1.0	956534400
1843	39	5.0	1092787200
981	40	5.0	1236988800
5201	41	4.0	951955200
1723	42	5.0	1129852800
5119	42	5.0	1077667200
4806	42	5.0	1130803200
4806	44	4.0	1133136000
1723	45	4.0	1206144000
3415	45	5.0	899078400
4245	45	4.0	993772800
3285	45	5.0	931651200
4552	46	2.0	1019433600
592	46	5.0	1106179200
3962	46	4.0	1149638400
4910	46	4.0	993772800
