2662	0	5.0	1094169600
3391	0	5.0	1197676800
2880	0	5.0	1168992000
1463	1	5.0	1291680000
955	1	5.0	1385942400
1728	2	5.0	1380067200
3052	2	4.0	1222300800
1869	2	5.0	1375747200
955	2	3.0	1385942400
1328	2	5.0	1357776000
3636	2	5.0	1403740800
4535	2	2.0	1372809600
4459	3	1.0	1159660800
2184	3	5.0	1365120000
2934	3	5.0	1366329600
357	4	5.0	1317427200
1978	4	4.0	1291852800
73	4	5.0	1288742400
1586	4	5.0	1399593600
4172	4	5.0	1297468800
2406	4	5.0	1303344000
3094	4	5.0	1290384000
4882	4	4.0	1376006400
3921	5	4.0	1365984000
4304	5	4.0	1303084800
1836	5	2.0	1305763200
4281	7	5.0	1267488000
4200	8	5.0	1383177600
679	8	5.0	1393718400
725	8	5.0	1338940800
4621	9	5.0	1249084800
1889	10	3.0	1399680000
2930	10	5.0	1379116800
4	11	1.0	1230249600
1386	12	5.0	1231545600
1946	12	4.0	1371427200
836	12	5.0	1385510400
2720	13	5.0	1225411200
3806	14	5.0	1251676800
3475	14	2.0	1398124800
409	15	5.0	1361145600
2109	15	4.0	1330819200
133	15	5.0	1270080000
410	16	5.0	1167782400
803	17	5.0	1362873600
4641	17	5.0	1394150400
3233	17	5.0	1370649600
2987	18	5.0	1305244800
3102	18	5.0	1216339200
4825	18	5.0	1370908800
3264	18	5.0	1267315200
2788	18	3.0	1193443200
3891	18	5.0	1137283200
3838	18	5.0	1401148800
987	19	4.0	1148860800
646	19	4.0	1072569600
1209	20	5.0	1254009600
1504	21	4.0	1370476800
4214	22	5.0	1400284800
4056	23	4.0	1300320000
3952	23	5.0	1305763200
4808	23	5.0	1300147200
4425	23	5.0	1300665600
3604	23	5.0	1299715200
4794	23	5.0	1299196800
2943	23	5.0	1329350400
4310	23	5.0	1303084800
809	23	5.0	1300838400
2223	23	5.0	1300320000
1908	25	5.0	1385510400
735	26	5.0	1335052800
2946	26	5.0	1374105600
1737	26	1.0	1374624000
74	26	1.0	1387584000
1334	27	5.0	1348272000
3121	28	5.0	1283472000
4052	28	4.0	1220659200
4129	29	4.0	1283385600
1597	29	4.0	1282694400
4232	29	5.0	1305849600
2711	29	5.0	1301443200
3530	29	4.0	1285545600
1170	29	5.0	1306368000
112	29	5.0	1306454400
1918	29	5.0	1300320000
3310	29	5.0	1282867200
2943	29	5.0	1301443200
4827	29	5.0	1285200000
977	29	5.0	1286064000
2471	29	5.0	1283817600
4207	29	5.0	1303430400
2710	29	5.0	1284595200
1866	29	4.0	1361318400
1919	29	4.0	1283385600
901	29	5.0	1283731200
3409	30	5.0	1306886400
1065	30	5.0	1282521600
1888	30	5.0	1295481600
4257	30	3.0	1294272000
4770	30	4.0	1320105600
2625	30	5.0	1299024000
3652	30	5.0	1301702400
4254	30	5.0	1328140800
1671	30	5.0	1282780800
1769	31	5.0	1380067200
