2472	0	5.0	1375574400
4219	1	5.0	1315699200
3059	2	5.0	1401580800
2562	3	4.0	1404000000
3592	3	5.0	1383177600
1718	4	5.0	1288224000
3038	4	4.0	1291334400
1128	5	5.0	1388102400
1676	9	5.0	1385510400
777	20	5.0	1259798400
593	23	5.0	1300233600
1448	23	4.0	1298851200
4461	23	5.0	1300147200
4827	23	5.0	1300924800
520	29	5.0	1282780800
3754	29	5.0	1283212800
1607	30	5.0	1293753600
3433	31	5.0	1405123200
2551	33	5.0	1286496000
3084	34	5.0	1280188800
2225	36	4.0	1280620800
3433	37	5.0	1404604800
2355	38	5.0	1293580800
4832	39	5.0	1282176000
2038	40	5.0	1284163200
1918	40	5.0	1282176000
2423	40	5.0	1285200000
3494	41	5.0	1356134400
2862	44	5.0	1289001600
1124	44	5.0	1288828800
4538	44	5.0	1290038400
649	49	5.0	1259280000
4395	51	5.0	1269561600
453	51	5.0	1376956800
263	51	5.0	1391558400
4640	51	5.0	1360972800
2886	56	4.0	1197763200
1902	57	5.0	1401667200
4020	57	5.0	1381449600
970	57	5.0	1403481600
3646	61	4.0	1172448000
3414	66	4.0	1287619200
380	66	4.0	1286928000
3546	66	5.0	1287619200
3981	67	5.0	1373932800
593	69	5.0	1282176000
62	69	5.0	1280707200
2331	69	5.0	1378512000
888	70	4.0	1282176000
2720	74	2.0	1174521600
2980	75	1.0	1329868800
672	75	5.0	1399334400
2314	83	1.0	1404691200
2859	85	5.0	1396656000
4500	87	4.0	1383609600
4263	96	5.0	1402704000
2290	102	4.0	1266537600
3644	102	5.0	1322870400
2013	102	4.0	1261440000
1771	104	4.0	1383004800
203	109	5.0	1391385600
1206	111	5.0	1390867200
1475	115	4.0	1371254400
2330	119	5.0	1384905600
4	123	5.0	1398297600
3582	124	5.0	1400889600
1748	124	5.0	1400112000
3708	127	4.0	1377907200
511	128	5.0	1403740800
979	128	5.0	1400112000
2514	128	5.0	1399161600
1712	128	4.0	1403740800
3085	129	4.0	1355961600
2944	139	4.0	1403740800
3070	139	5.0	1388275200
4454	140	5.0	1390780800
4636	150	4.0	1252713600
3960	154	5.0	1350432000
3630	155	5.0	1361318400
3249	157	3.0	1318291200
3268	165	5.0	1386374400
4290	171	5.0	1347580800
1181	181	5.0	1323907200
3289	181	5.0	1330041600
1316	183	5.0	1382227200
4753	190	4.0	1388361600
914	197	5.0	1376697600
1556	198	4.0	1368748800
3270	203	5.0	1338768000
1130	203	5.0	1350000000
2259	208	5.0	1387497600
3366	212	5.0	1390867200
4341	213	5.0	1396310400
140	216	5.0	1392595200
3371	217	5.0	1403049600
4680	218	5.0	1230681600
4866	218	5.0	1404518400
3749	218	5.0	1401667200
2337	220	4.0	1402531200
4521	220	5.0	1399593600
4724	222	5.0	1363046400
2587	222	3.0	1381968000
1356	227	5.0	1401926400
1378	233	5.0	1283212800
1236	234	5.0	1319328000
3356	243	3.0	1397692800
4857	253	4.0	1395014400
2936	256	4.0	1292803200
2796	262	4.0	1398211200
1607	264	5.0	1289952000
864	265	3.0	1345075200
557	266	2.0	1387411200
1316	267	5.0	1367971200
532	270	5.0	1327795200
1785	272	5.0	1389484800
341	273	5.0	1351555200
2173	275	5.0	1366070400
82	279	5.0	1191456000
3883	280	5.0	1398038400
3621	280	5.0	1395878400
4233	280	5.0	1398556800
3123	297	5.0	1404864000
2447	297	3.0	1404000000
4063	297	5.0	1401321600
899	302	4.0	1390348800
2577	308	5.0	1122508800
4886	309	1.0	1330300800
2028	310	5.0	1298764800
1082	315	5.0	1071187200
1282	315	5.0	1119225600
3360	326	5.0	1393891200
1090	326	5.0	1394236800
2699	332	5.0	1109808000
3701	333	5.0	1251763200
4474	338	3.0	1100217600
280	341	4.0	1405036800
4796	345	5.0	1096243200
3906	350	4.0	1334793600
3711	350	2.0	1399939200
985	352	5.0	1363824000
991	358	5.0	1393804800
3950	360	4.0	1390953600
4467	368	5.0	1392595200
2175	375	3.0	1342137600
2268	383	3.0	1340150400
4855	383	4.0	1341619200
134	389	4.0	1399248000
1404	389	4.0	1397865600
2611	397	2.0	1293321600
500	398	5.0	1319932800
4621	398	4.0	1265414400
4024	405	5.0	1354665600
1373	405	5.0	1398124800
4146	411	4.0	1359244800
315	413	5.0	1399939200
4432	418	4.0	1277078400
1580	418	4.0	1293062400
1862	418	5.0	1350518400
875	418	5.0	1277942400
937	420	4.0	1389744000
2981	422	4.0	1397606400
2505	422	5.0	1395878400
3362	422	3.0	1338422400
1364	423	5.0	1383782400
3570	424	5.0	1311638400
2057	426	5.0	1336348800
1816	433	5.0	1394841600
4328	433	5.0	1390435200
3731	433	3.0	1399248000
2545	440	5.0	1378857600
1549	452	5.0	1137024000
3014	453	5.0	1289865600
389	453	3.0	1288569600
3461	453	5.0	1289952000
2343	453	5.0	1290038400
3179	453	5.0	1369180800
2723	458	5.0	1385078400
4895	464	4.0	1343520000
3785	466	5.0	1304726400
1862	467	4.0	1304294400
1234	469	5.0	1271894400
3259	470	4.0	1216857600
3245	470	4.0	1372204800
3395	470	5.0	1371427200
3850	470	4.0	1217721600
2175	472	5.0	1324425600
2595	477	5.0	1356912000
4523	481	5.0	1292198400
3648	483	5.0	1227916800
3345	493	4.0	1384992000
1462	496	5.0	1402358400
3259	497	3.0	1232150400
2314	498	5.0	1404691200
129	498	5.0	1404345600
3407	510	3.0	1309737600
242	516	3.0	1390780800
2320	516	4.0	1394841600
1973	519	5.0	1394323200
237	523	3.0	1161216000
4819	523	2.0	1154822400
4812	524	5.0	1402876800
4404	526	5.0	1233100800
4006	527	5.0	1390867200
4473	531	4.0	1221264000
2395	534	5.0	1245542400
2317	537	5.0	1392768000
2024	539	5.0	1278115200
1349	539	4.0	1277856000
3175	539	5.0	1329004800
4077	539	5.0	1277942400
2989	541	3.0	1214524800
933	541	5.0	1192752000
3415	554	5.0	1364169600
1741	560	3.0	1358467200
1741	563	5.0	1358380800
1647	568	5.0	1364947200
3802	570	5.0	1386288000
4368	575	4.0	1255305600
2738	575	4.0	1375574400
3523	580	5.0	1388448000
79	595	4.0	1356825600
1364	597	5.0	1368662400
3637	602	4.0	1282867200
4177	602	4.0	1282608000
3576	617	5.0	1359504000
2966	617	5.0	1365120000
1172	617	5.0	1361404800
2704	618	5.0	1327536000
324	619	5.0	1305676800
2310	619	5.0	1372896000
4847	620	5.0	1390348800
53	620	5.0	1355961600
1236	621	5.0	1319328000
4738	628	5.0	1344902400
762	628	3.0	1344211200
723	636	5.0	1299542400
4552	640	3.0	1384905600
21	640	4.0	1383177600
3454	647	5.0	1360281600
2391	654	5.0	1348876800
3085	655	5.0	1355961600
4465	668	4.0	1206662400
4215	671	4.0	1300320000
2165	674	5.0	1329609600
4159	674	5.0	1402444800
1349	679	3.0	1269302400
951	679	4.0	1271376000
736	683	4.0	1328140800
2786	689	5.0	1318118400
3758	690	4.0	1198022400
1791	701	3.0	1378425600
2816	705	2.0	1397001600
1374	705	5.0	1257033600
1043	713	4.0	1300147200
1096	713	4.0	1298678400
400	715	5.0	1292976000
2679	717	5.0	1327795200
22	717	5.0	1331596800
3889	718	5.0	1383004800
4375	718	5.0	1396483200
194	727	5.0	1373328000
518	727	3.0	1355356800
3444	731	4.0	1391126400
2175	731	5.0	1386374400
1298	731	5.0	1383091200
2872	737	5.0	1353888000
2623	741	5.0	1348185600
307	755	5.0	1312934400
4445	755	5.0	1314230400
139	755	4.0	1317254400
383	756	5.0	1396569600
1429	762	5.0	1376697600
4138	763	5.0	1394236800
4237	778	4.0	1395532800
4468	778	5.0	1399852800
3028	780	5.0	1377388800
1448	785	5.0	1229472000
1349	789	4.0	1253491200
2415	794	5.0	1302307200
3849	794	5.0	1362960000
4757	794	4.0	1305763200
500	795	5.0	1372464000
3299	795	5.0	1322352000
4360	796	4.0	1399248000
536	796	3.0	1398470400
3352	805	5.0	1262217600
1446	805	5.0	1263254400
4872	805	4.0	1261526400
2657	806	4.0	1222732800
4440	807	5.0	1318377600
4112	808	5.0	1326931200
831	812	5.0	1353110400
4760	814	5.0	1279584000
1992	816	4.0	1285372800
1254	816	5.0	1300924800
868	816	5.0	1299456000
4328	819	5.0	1370822400
1529	820	5.0	1369180800
4111	823	5.0	1312329600
134	823	4.0	1306281600
4740	824	4.0	1284595200
659	824	5.0	1279756800
3278	824	5.0	1277510400
4097	833	4.0	1250899200
318	834	4.0	1253577600
97	835	5.0	1262304000
1700	837	5.0	1222128000
458	839	4.0	1218585600
2783	843	5.0	1384905600
2154	853	5.0	1380672000
4546	854	4.0	1286582400
2418	861	5.0	1305590400
4226	862	4.0	1319414400
86	862	4.0	1302825600
4206	862	4.0	1349568000
1483	868	4.0	1300752000
3016	868	5.0	1301356800
1879	870	5.0	1381190400
4659	877	4.0	1399593600
1097	877	5.0	1399766400
3298	877	5.0	1395619200
2340	878	3.0	1365292800
1329	882	5.0	1255651200
3647	886	5.0	1341964800
635	888	4.0	1358985600
2044	891	1.0	1304380800
1864	894	4.0	1374969600
2595	913	5.0	1367193600
1204	920	5.0	1287360000
1525	920	4.0	1285545600
1073	922	5.0	1303257600
4020	925	5.0	1384560000
451	925	3.0	1384128000
4454	937	5.0	1356393600
3929	941	3.0	1378512000
3595	944	5.0	1402444800
2472	944	4.0	1329177600
218	944	5.0	1375833600
2866	946	5.0	1370995200
4198	951	5.0	1399593600
1792	951	4.0	1396224000
2632	959	5.0	1392595200
7	961	5.0	1378339200
2400	962	1.0	1294444800
2364	976	4.0	1307923200
4406	993	5.0	1363478400
4475	994	4.0	1272585600
1513	994	4.0	1271635200
3790	997	5.0	1374710400
4720	1003	5.0	1398211200
1640	1003	5.0	1400716800
984	1005	4.0	1368662400
2634	1010	5.0	1401494400
2569	1013	5.0	1279065600
4136	1013	5.0	1378339200
3428	1021	5.0	1329350400
346	1026	2.0	1297900800
3270	1031	5.0	1375056000
154	1031	5.0	1377993600
4629	1040	5.0	1400025600
2599	1043	5.0	1361923200
773	1044	3.0	1391040000
3438	1050	4.0	1255132800
2865	1057	2.0	1363996800
1654	1062	4.0	1397433600
1034	1062	5.0	1398729600
2364	1073	4.0	1255392000
313	1078	5.0	1397001600
1056	1078	4.0	1396224000
2606	1080	5.0	1392163200
3029	1083	5.0	1228780800
3150	1083	4.0	1229817600
879	1087	5.0	1363651200
1732	1089	5.0	1380412800
1285	1091	5.0	1295481600
1204	1092	4.0	1305763200
3887	1102	4.0	1394323200
32	1111	5.0	1381363200
2769	1113	5.0	1293321600
3432	1115	5.0	1373500800
2958	1128	2.0	1298505600
4533	1129	3.0	1385596800
1485	1129	5.0	1386892800
4269	1130	5.0	1303344000
1745	1132	4.0	1303948800
2756	1135	5.0	1300320000
1761	1143	1.0	1287705600
230	1143	1.0	1293235200
3022	1147	4.0	1331769600
4297	1147	4.0	1326844800
2523	1152	5.0	1268179200
2088	1152	3.0	1367798400
1490	1156	5.0	1379203200
3680	1157	4.0	1339632000
2377	1158	4.0	1297382400
4125	1169	5.0	1377820800
903	1180	5.0	1250467200
3948	1185	5.0	1248307200
494	1186	5.0	1361059200
1354	1192	5.0	1359331200
1608	1195	3.0	1395273600
251	1195	5.0	1395273600
1343	1198	5.0	1404518400
215	1198	5.0	1403136000
3229	1201	5.0	1343692800
1754	1202	5.0	1274745600
3621	1202	5.0	1275004800
1006	1202	4.0	1274918400
2626	1202	4.0	1276473600
137	1202	5.0	1274832000
912	1204	1.0	1279497600
4	1209	5.0	1285200000
134	1210	1.0	1295740800
393	1216	4.0	1246838400
3911	1216	5.0	1247356800
4398	1216	5.0	1245801600
3909	1216	5.0	1247702400
4400	1223	4.0	1269907200
4077	1223	4.0	1267660800
3649	1224	4.0	1401580800
1028	1224	4.0	1401580800
3989	1224	4.0	1403740800
240	1242	4.0	1250553600
4254	1242	4.0	1255564800
1956	1243	4.0	1250726400
4853	1243	4.0	1249430400
3680	1244	5.0	1250121600
4516	1255	5.0	1283817600
2951	1259	4.0	1251676800
36	1259	4.0	1252540800
4159	1260	5.0	1330128000
863	1261	4.0	1288828800
4393	1261	4.0	1262304000
4055	1262	3.0	1395360000
1386	1265	4.0	1261958400
1910	1274	4.0	1376438400
1042	1275	4.0	1401235200
660	1279	4.0	1281484800
775	1283	4.0	1364860800
3850	1288	5.0	1318464000
343	1291	3.0	1260921600
2091	1291	5.0	1269475200
1179	1291	4.0	1268870400
2240	1293	5.0	1267142400
1313	1293	4.0	1261008000
3414	1293	5.0	1259280000
3038	1293	5.0	1259452800
1342	1293	5.0	1261526400
1918	1293	5.0	1261440000
3508	1294	5.0	1300492800
2793	1295	5.0	1264982400
4635	1296	4.0	1263945600
2401	1296	5.0	1259798400
1206	1298	5.0	1266624000
742	1298	4.0	1263340800
2852	1299	3.0	1264550400
4297	1299	5.0	1268870400
2772	1299	4.0	1263772800
398	1307	1.0	1360281600
2976	1308	5.0	1370390400
4738	1309	5.0	1300492800
2447	1309	5.0	1304208000
1204	1312	5.0	1308096000
3270	1315	5.0	1308009600
1076	1316	5.0	1254009600
493	1316	4.0	1256083200
2523	1320	5.0	1357344000
3191	1321	5.0	1384300800
4432	1323	5.0	1254096000
518	1325	5.0	1261958400
3986	1325	5.0	1256083200
3087	1326	5.0	1253491200
3788	1327	3.0	1266451200
385	1329	4.0	1403136000
1180	1329	5.0	1398556800
2105	1331	4.0	1325116800
282	1331	5.0	1328054400
4555	1331	5.0	1328140800
3270	1332	4.0	1358121600
1206	1337	5.0	1317081600
214	1338	2.0	1386720000
